Source,Target,Weight
咳嗽,谵语,6.0
咳嗽,麻疹,34.0
咳嗽,呕吐,158.0
咳嗽,口淡,2.0
咳嗽,烦躁,71.0
咳嗽,口臭,6.0
咳嗽,心下悸,2.0
咳嗽,舌苔黄腻,1.0
咳嗽,背冷,2.0
咳嗽,耳聋,7.0
咳嗽,四肢疼痛,6.0
咳嗽,腰脊痛,1.0
咳嗽,无名肿毒,8.0
咳嗽,无汗,29.0
咳嗽,腰痛,15.0
咳嗽,小儿呕吐,1.0
咳嗽,鼻干,6.0
咳嗽,疳积,5.0
咳嗽,足痛,2.0
咳嗽,过期不产,1.0
咳嗽,反胃,6.0
咳嗽,背痛,11.0
咳嗽,牙痛,4.0
咳嗽,腹泻,5.0
咳嗽,口渴,70.0
咳嗽,舌强,1.0
咳嗽,积滞,5.0
咳嗽,多梦,1.0
咳嗽,大便脓血,1.0
咳嗽,疲乏,1.0
咳嗽,遗尿,3.0
咳嗽,胎死不下,1.0
咳嗽,不孕,1.0
咳嗽,口噤,11.0
咳嗽,皮肤瘙痒,2.0
咳嗽,鼻翼煽动,1.0
咳嗽,哮鸣,1.0
咳嗽,崩漏,8.0
咳嗽,头重,3.0
咳嗽,恶风,31.0
咳嗽,头痛,217.0
咳嗽,声音嘶哑,4.0
咳嗽,食欲不振,7.0
咳嗽,潮热,85.0
咳嗽,胞衣不下,5.0
咳嗽,白带,31.0
咳嗽,大便溏,1.0
咳嗽,头昏,18.0
咳嗽,腹冷,3.0
咳嗽,低热,1.0
咳嗽,恶寒发热,19.0
咳嗽,面色白,3.0
咳嗽,口苦,30.0
咳嗽,不寐,1.0
咳嗽,多唾,9.0
咳嗽,弄舌,1.0
咳嗽,口唇焦裂,1.0
咳嗽,腹痛,61.0
咳嗽,咳痰,10.0
咳嗽,小便频数,3.0
咳嗽,慢惊,27.0
咳嗽,咽喉痛,4.0
咳嗽,小便黄赤,6.0
咳嗽,咽肿,4.0
咳嗽,头晕,21.0
咳嗽,喷嚏,5.0
咳嗽,手足厥冷,3.0
咳嗽,难产,7.0
咳嗽,自汗,57.0
咳嗽,半身不遂,11.0
咳嗽,憋气,1.0
咳嗽,牙龈肿痛,1.0
咳嗽,尿血,4.0
咳嗽,胸闷,28.0
咳嗽,寒热往来,27.0
咳嗽,舌苔白腻,1.0
咳嗽,胸痛,7.0
咳嗽,胎动不安,4.0
咳嗽,产后腰痛,1.0
咳嗽,言语错乱,1.0
皮肤结节,皮肤瘙痒,2.0
善悲,健忘,1.0
善悲,呵欠,1.0
善悲,心烦,2.0
善悲,五心烦热,2.0
善悲,崩中,2.0
善悲,腰痛,1.0
善悲,独语,2.0
善悲,善怒,1.0
善悲,恶风,1.0
善悲,不寐,1.0
善悲,咽喉痛,2.0
慢惊,耳痛,1.0
慢惊,气喘,6.0
慢惊,胎漏,1.0
慢惊,健忘,1.0
慢惊,角弓反张,7.0
慢惊,小便不利,1.0
慢惊,面色青,1.0
慢惊,便血,1.0
慢惊,盗汗,3.0
慢惊,神昏,24.0
慢惊,嗳气,1.0
慢惊,鼻塞,3.0
慢惊,丹毒,2.0
慢惊,大便秘结,1.0
慢惊,目昏,4.0
慢惊,噎膈,1.0
慢惊,吞酸,2.0
慢惊,瘫痪,1.0
慢惊,发黄,1.0
慢惊,发狂,1.0
慢惊,浮肿,1.0
慢惊,急惊,18.0
慢惊,转筋,2.0
慢惊,瘰疬,2.0
慢惊,赤白带,2.0
慢惊,心烦,2.0
慢惊,消瘦,1.0
慢惊,肠鸣,1.0
慢惊,脱肛,2.0
慢惊,头汗,1.0
慢惊,壮热,27.0
慢惊,痫,53.0
慢惊,恶心,5.0
慢惊,头胀,1.0
慢惊,恶寒,3.0
慢惊,小便不通,2.0
慢惊,吐血,3.0
慢惊,呕吐,18.0
慢惊,烦躁,11.0
慢惊,耳聋,2.0
慢惊,无名肿毒,4.0
慢惊,无汗,2.0
慢惊,小儿呕吐,1.0
慢惊,脐疮,1.0
慢惊,疳积,4.0
慢惊,反胃,2.0
慢惊,杨梅疮,1.0
慢惊,上吐下泻,1.0
慢惊,牙痛,1.0
慢惊,舌强,1.0
慢惊,积滞,2.0
慢惊,口流涎,1.0
慢惊,遗尿,2.0
慢惊,四肢拘急,3.0
慢惊,不孕,1.0
慢惊,口噤,13.0
慢惊,皮肤瘙痒,1.0
慢惊,头重,2.0
慢惊,恶风,1.0
慢惊,头痛,12.0
慢惊,潮热,12.0
慢惊,白带,5.0
慢惊,恶寒发热,1.0
慢惊,弄舌,3.0
慢惊,腹痛,18.0
慢惊,咳嗽,27.0
慢惊,头晕,1.0
慢惊,手足厥冷,4.0
慢惊,自汗,9.0
慢惊,半身不遂,4.0
慢惊,啮齿,1.0
慢惊,胸闷,2.0
慢惊,寒热往来,2.0
针眼,拳毛倒睫,1.0
咽喉痛,气喘,1.0
咽喉痛,骨痛,1.0
咽喉痛,便血,1.0
咽喉痛,鼻塞,2.0
咽喉痛,身重,1.0
咽喉痛,舌疮,3.0
咽喉痛,心烦,7.0
咽喉痛,五心烦热,2.0
咽喉痛,短气,2.0
咽喉痛,舌干,3.0
咽喉痛,恶寒,1.0
咽喉痛,吐血,2.0
咽喉痛,麻疹,1.0
咽喉痛,呕吐,3.0
咽喉痛,烦躁,1.0
咽喉痛,独语,3.0
咽喉痛,里急后重,1.0
咽喉痛,牙痛,1.0
咽喉痛,腹泻,1.0
咽喉痛,舌强,1.0
咽喉痛,多梦,2.0
咽喉痛,头痛,3.0
咽喉痛,潮热,3.0
咽喉痛,善恐,1.0
咽喉痛,恶寒发热,1.0
咽喉痛,口苦,1.0
咽喉痛,腹痛,2.0
咽喉痛,咳嗽,4.0
咽喉痛,善悲,2.0
咽喉痛,小便黄赤,1.0
咽喉痛,自汗,1.0
小便黄赤,骨痛,1.0
小便黄赤,痄腮,1.0
小便黄赤,呃逆,1.0
小便黄赤,小便不利,2.0
小便黄赤,面色青,2.0
小便黄赤,盗汗,3.0
小便黄赤,舌苔黄,3.0
小便黄赤,身重,5.0
小便黄赤,大便秘结,2.0
小便黄赤,舌苔白,2.0
小便黄赤,胎毒,1.0
小便黄赤,目昏,1.0
小便黄赤,发黄,1.0
小便黄赤,发狂,1.0
小便黄赤,舌疮,1.0
小便黄赤,急惊,1.0
小便黄赤,转筋,1.0
小便黄赤,咽干,1.0
小便黄赤,心烦,8.0
小便黄赤,消瘦,1.0
小便黄赤,壮热,5.0
小便黄赤,但热不寒,3.0
小便黄赤,短气,1.0
小便黄赤,咳血,1.0
小便黄赤,阴疮,1.0
小便黄赤,舌干,4.0
小便黄赤,恶心,1.0
小便黄赤,头胀,2.0
小便黄赤,恶寒,1.0
小便黄赤,少气,1.0
小便黄赤,吐血,1.0
小便黄赤,谵语,2.0
小便黄赤,麻疹,1.0
小便黄赤,呕吐,2.0
小便黄赤,烦躁,3.0
小便黄赤,舌苔黄腻,3.0
小便黄赤,耳聋,1.0
小便黄赤,四肢疼痛,1.0
小便黄赤,鼻干,6.0
小便黄赤,里急后重,1.0
小便黄赤,口渴,1.0
小便黄赤,多梦,1.0
小便黄赤,头重,2.0
小便黄赤,恶风,1.0
小便黄赤,头痛,8.0
小便黄赤,潮热,3.0
小便黄赤,大便溏,1.0
小便黄赤,头昏,1.0
小便黄赤,口苦,8.0
小便黄赤,腹痛,2.0
小便黄赤,咳嗽,6.0
小便黄赤,咽喉痛,1.0
小便黄赤,难产,1.0
小便黄赤,自汗,1.0
小便黄赤,舌苔白腻,1.0
小便黄赤,言语错乱,1.0
咽肿,气喘,1.0
咽肿,舌肿,1.0
咽肿,鼻塞,4.0
咽肿,腹满,1.0
咽肿,大便秘结,1.0
咽肿,胎毒,1.0
咽肿,舌疮,1.0
咽肿,咽干,1.0
咽肿,壮热,1.0
咽肿,舌干,4.0
咽肿,恶寒,1.0
咽肿,小便不通,4.0
咽肿,烦躁,1.0
咽肿,无汗,1.0
咽肿,鼻干,1.0
咽肿,牙痛,3.0
咽肿,口渴,3.0
咽肿,头昏,1.0
咽肿,口苦,1.0
咽肿,咳嗽,4.0
咽肿,头晕,1.0
咽肿,胸闷,3.0
头晕,气喘,2.0
头晕,胎漏,3.0
头晕,健忘,41.0
头晕,骨痛,2.0
头晕,角弓反张,1.0
头晕,痄腮,1.0
头晕,呃逆,1.0
头晕,小便不利,2.0
头晕,牙龈出血,1.0
头晕,面色青,3.0
头晕,便血,2.0
头晕,畏寒,4.0
头晕,盗汗,19.0
头晕,鼻衄,2.0
头晕,须发早白,8.0
头晕,产后血崩,1.0
头晕,神昏,6.0
头晕,身痛,1.0
头晕,舌苔黄,2.0
头晕,嗳气,4.0
头晕,鼻塞,8.0
头晕,大便秘结,10.0
头晕,脱发,2.0
头晕,漏下,4.0
头晕,痴呆,2.0
头晕,目昏,6.0
头晕,浮肿,9.0
头晕,胁痛,4.0
头晕,白内障,1.0
头晕,急惊,1.0
头晕,转筋,2.0
头晕,心悸,59.0
头晕,咽干,15.0
头晕,胃痛,2.0
头晕,赤白带,9.0
头晕,心烦,38.0
头晕,消瘦,8.0
头晕,肠鸣,5.0
头晕,五心烦热,10.0
头晕,关节疼痛,1.0
头晕,壮热,1.0
头晕,乳汁不行,1.0
头晕,短气,5.0
头晕,痫,5.0
头晕,云雾移睛,1.0
头晕,项强,2.0
头晕,舌干,5.0
头晕,月经过多,1.0
头晕,恶心,27.0
头晕,恶寒,8.0
头晕,少气,2.0
头晕,崩中,7.0
头晕,嘈杂,3.0
头晕,吐血,4.0
头晕,腰重,2.0
头晕,麻疹,1.0
头晕,呕吐,26.0
头晕,烦躁,21.0
头晕,心下悸,1.0
头晕,舌苔黄腻,1.0
头晕,耳聋,13.0
头晕,无名肿毒,1.0
头晕,无汗,2.0
头晕,腰痛,10.0
头晕,鼻干,2.0
头晕,闭经,1.0
头晕,上吐下泻,1.0
头晕,牙痛,8.0
头晕,口渴,9.0
头晕,舌强,3.0
头晕,积滞,1.0
头晕,小儿遗尿,1.0
头晕,产后发热,2.0
头晕,多梦,22.0
头晕,疲乏,14.0
头晕,遗尿,5.0
头晕,不孕,4.0
头晕,口噤,2.0
头晕,善怒,1.0
头晕,崩漏,7.0
头晕,头重,3.0
头晕,恶风,4.0
头晕,头痛,33.0
头晕,食欲不振,14.0
头晕,潮热,7.0
头晕,白带,15.0
头晕,大便溏,4.0
头晕,头昏,3.0
头晕,腹冷,3.0
头晕,腰膝无力,2.0
头晕,恶寒发热,3.0
头晕,口苦,13.0
头晕,不寐,2.0
头晕,腹痛,32.0
头晕,小便频数,5.0
头晕,咳嗽,21.0
头晕,慢惊,1.0
头晕,咽肿,1.0
头晕,手颤,1.0
头晕,手足厥冷,2.0
头晕,难产,2.0
头晕,自汗,26.0
头晕,半身不遂,8.0
头晕,胸闷,20.0
头晕,寒热往来,2.0
头晕,胸痛,2.0
头晕,胎动不安,3.0
头晕,晕厥,1.0
白睛红赤,目昏,1.0
白睛红赤,流泪,1.0
喷嚏,鼻塞,7.0
喷嚏,瘫痪,1.0
喷嚏,呵欠,7.0
喷嚏,心悸,2.0
喷嚏,咽干,1.0
喷嚏,喉痒,2.0
喷嚏,咳血,1.0
喷嚏,项强,1.0
喷嚏,恶心,1.0
喷嚏,恶寒,1.0
喷嚏,吐血,1.0
喷嚏,麻疹,4.0
喷嚏,四肢拘急,1.0
喷嚏,口噤,1.0
喷嚏,恶风,1.0
喷嚏,头痛,8.0
喷嚏,咳嗽,5.0
喷嚏,流泪,1.0
喷嚏,半身不遂,3.0
喷嚏,胸痛,1.0
手颤,角弓反张,1.0
手颤,瘫痪,1.0
手颤,痫,3.0
手颤,四肢麻木,1.0
手颤,舌强,1.0
手颤,口噤,1.0
手颤,头痛,1.0
手颤,大便溏,1.0
手颤,头晕,1.0
手颤,半身不遂,1.0
手足厥冷,干呕,2.0
手足厥冷,小便不利,1.0
手足厥冷,面色青,3.0
手足厥冷,畏寒,2.0
手足厥冷,盗汗,1.0
手足厥冷,神昏,5.0
手足厥冷,鼻塞,3.0
手足厥冷,身重,1.0
手足厥冷,腹满,1.0
手足厥冷,失语,1.0
手足厥冷,目昏,3.0
手足厥冷,噎膈,3.0
手足厥冷,吞酸,1.0
手足厥冷,浮肿,2.0
手足厥冷,急惊,1.0
手足厥冷,转筋,9.0
手足厥冷,肠鸣,4.0
手足厥冷,头摇,1.0
手足厥冷,壮热,4.0
手足厥冷,短气,5.0
手足厥冷,小儿木舌,1.0
手足厥冷,痫,2.0
手足厥冷,项强,2.0
手足厥冷,恶心,9.0
手足厥冷,头胀,2.0
手足厥冷,恶寒,6.0
手足厥冷,少气,4.0
手足厥冷,小便不通,1.0
手足厥冷,四肢麻木,2.0
手足厥冷,呕吐,22.0
手足厥冷,烦躁,8.0
手足厥冷,无名肿毒,1.0
手足厥冷,无汗,2.0
手足厥冷,反胃,2.0
手足厥冷,背痛,3.0
手足厥冷,里急后重,1.0
手足厥冷,上吐下泻,5.0
手足厥冷,口渴,1.0
手足厥冷,积滞,1.0
手足厥冷,四肢拘急,2.0
手足厥冷,口噤,7.0
手足厥冷,皮肤瘙痒,1.0
手足厥冷,舌卷,1.0
手足厥冷,头冷,1.0
手足厥冷,四肢强直,2.0
手足厥冷,崩漏,1.0
手足厥冷,头重,2.0
手足厥冷,恶风,1.0
手足厥冷,头痛,8.0
手足厥冷,头昏,2.0
手足厥冷,腹冷,2.0
手足厥冷,腰膝无力,2.0
手足厥冷,腹痛,20.0
手足厥冷,小便频数,2.0
手足厥冷,咳嗽,3.0
手足厥冷,慢惊,4.0
手足厥冷,头晕,2.0
手足厥冷,难产,1.0
手足厥冷,自汗,6.0
手足厥冷,胸闷,2.0
手足厥冷,胎动不安,2.0
皮肤甲错,潮热,1.0
赤膜下垂,目昏,1.0
赤膜下垂,头痛,1.0
难产,气喘,3.0
难产,滑胎,1.0
难产,胎漏,1.0
难产,健忘,2.0
难产,臁疮,1.0
难产,骨痛,2.0
难产,经行腹痛,1.0
难产,小便不利,1.0
难产,便血,2.0
难产,盗汗,2.0
难产,产后血崩,1.0
难产,丹毒,1.0
难产,漏下,3.0
难产,目昏,4.0
难产,噎膈,1.0
难产,产后腹痛,1.0
难产,浮肿,9.0
难产,胁痛,1.0
难产,妇人腹痛,1.0
难产,急惊,1.0
难产,瘰疬,3.0
难产,赤白带,5.0
难产,心烦,2.0
难产,痫,1.0
难产,舌干,2.0
难产,恶露不下,2.0
难产,恶寒,1.0
难产,崩中,3.0
难产,吐血,3.0
难产,谵语,1.0
难产,呕吐,6.0
难产,烦躁,4.0
难产,耳聋,1.0
难产,腰痛,4.0
难产,牙痛,1.0
难产,口渴,1.0
难产,舌强,2.0
难产,产后发热,1.0
难产,胎死不下,3.0
难产,不孕,2.0
难产,足跟痛,1.0
难产,口噤,3.0
难产,崩漏,4.0
难产,头重,1.0
难产,头痛,4.0
难产,潮热,1.0
难产,胞衣不下,10.0
难产,白带,7.0
难产,头昏,2.0
难产,腹冷,1.0
难产,恶寒发热,1.0
难产,腹痛,13.0
难产,小便频数,2.0
难产,咳嗽,7.0
难产,小便黄赤,1.0
难产,头晕,2.0
难产,手足厥冷,1.0
难产,尿血,2.0
难产,寒热往来,1.0
难产,胎动不安,1.0
自汗,身热肢寒,1.0
自汗,气喘,13.0
自汗,胎漏,2.0
自汗,健忘,14.0
自汗,骨痛,1.0
自汗,角弓反张,1.0
自汗,舌裂,1.0
自汗,干呕,1.0
自汗,呃逆,3.0
自汗,小便不利,14.0
自汗,面色青,1.0
自汗,便血,4.0
自汗,畏寒,5.0
自汗,盗汗,83.0
自汗,血精,1.0
自汗,鼻衄,1.0
自汗,产后血崩,1.0
自汗,神昏,10.0
自汗,身痛,5.0
自汗,寒战,1.0
自汗,鼻塞,6.0
自汗,身重,10.0
自汗,腹满,12.0
自汗,丹毒,2.0
自汗,大便秘结,2.0
自汗,肥胖,2.0
自汗,舌苔白,1.0
自汗,漏下,8.0
自汗,目昏,11.0
自汗,产后腹痛,1.0
自汗,瘫痪,1.0
自汗,发黄,6.0
自汗,浮肿,15.0
自汗,胁痛,2.0
自汗,呵欠,1.0
自汗,心下痞,2.0
自汗,转筋,6.0
自汗,心悸,26.0
自汗,咽干,12.0
自汗,胃痛,1.0
自汗,瘰疬,2.0
自汗,赤白带,2.0
自汗,心烦,31.0
自汗,消瘦,7.0
自汗,肠鸣,11.0
自汗,脱肛,1.0
自汗,五心烦热,5.0
自汗,头汗,1.0
自汗,关节疼痛,1.0
自汗,壮热,17.0
自汗,但热不寒,1.0
自汗,短气,35.0
自汗,咳血,2.0
自汗,痫,5.0
自汗,项强,8.0
自汗,舌干,11.0
自汗,月经过多,1.0
自汗,黄汗,1.0
自汗,恶心,12.0
自汗,恶寒,50.0
自汗,少气,19.0
自汗,崩中,1.0
自汗,嘈杂,1.0
自汗,小便不通,1.0
自汗,吐血,6.0
自汗,肩痛,2.0
自汗,谵语,7.0
自汗,腰重,3.0
自汗,麻疹,1.0
自汗,呕吐,35.0
自汗,烦躁,11.0
自汗,精液清冷,1.0
自汗,心下悸,1.0
自汗,耳聋,6.0
自汗,无名肿毒,1.0
自汗,无汗,11.0
自汗,腰痛,8.0
自汗,鼻干,1.0
自汗,疳积,1.0
自汗,反胃,1.0
自汗,背痛,4.0
自汗,里急后重,1.0
自汗,上吐下泻,1.0
自汗,口渴,21.0
自汗,舌强,2.0
自汗,积滞,1.0
自汗,产后发热,2.0
自汗,多梦,4.0
自汗,疲乏,3.0
自汗,遗尿,3.0
自汗,四肢拘急,4.0
自汗,喉中痰鸣,1.0
自汗,不孕,1.0
自汗,口噤,7.0
自汗,崩漏,6.0
自汗,头重,3.0
自汗,恶风,45.0
自汗,头痛,50.0
自汗,食欲不振,2.0
自汗,潮热,27.0
自汗,胞衣不下,1.0
自汗,脏躁,2.0
自汗,白带,2.0
自汗,大便溏,3.0
自汗,头昏,3.0
自汗,腹冷,3.0
自汗,腰膝无力,2.0
自汗,面色白,1.0
自汗,口苦,8.0
自汗,不寐,4.0
自汗,腹痛,24.0
自汗,小便频数,9.0
自汗,咳嗽,57.0
自汗,慢惊,9.0
自汗,咽喉痛,1.0
自汗,小便黄赤,1.0
自汗,头晕,26.0
自汗,手足厥冷,6.0
自汗,半身不遂,5.0
自汗,善食易饥,2.0
自汗,胸闷,6.0
自汗,寒热往来,6.0
自汗,胸痛,1.0
流泪,拳毛倒睫,2.0
流泪,鼻塞,1.0
流泪,胬肉攀睛,6.0
流泪,脱发,1.0
流泪,目昏,4.0
流泪,浮肿,2.0
流泪,目干涩,3.0
流泪,胞睑肿胀,1.0
流泪,瞳神散大,2.0
流泪,夜盲,1.0
流泪,远视,1.0
流泪,恶心,1.0
流泪,麻疹,1.0
流泪,抱轮红,1.0
流泪,恶风,1.0
流泪,头痛,5.0
流泪,白睛红赤,1.0
流泪,喷嚏,1.0
半身不遂,气喘,1.0
半身不遂,健忘,3.0
半身不遂,臁疮,4.0
半身不遂,骨痛,5.0
半身不遂,角弓反张,8.0
半身不遂,小便不利,2.0
半身不遂,天疱疮,1.0
半身不遂,便血,1.0
半身不遂,盗汗,2.0
半身不遂,鼻衄,1.0
半身不遂,神昏,12.0
半身不遂,鼻塞,4.0
半身不遂,身重,1.0
半身不遂,腹满,1.0
半身不遂,耳内流脓,1.0
半身不遂,大便秘结,1.0
半身不遂,漏下,1.0
半身不遂,失语,1.0
半身不遂,目昏,4.0
半身不遂,噎膈,1.0
半身不遂,吞酸,1.0
半身不遂,瘫痪,21.0
半身不遂,浮肿,11.0
半身不遂,胁痛,2.0
半身不遂,足颤,3.0
半身不遂,呵欠,3.0
半身不遂,转筋,1.0
半身不遂,心悸,2.0
半身不遂,瘰疬,2.0
半身不遂,赤白带,9.0
半身不遂,心烦,4.0
半身不遂,五心烦热,1.0
半身不遂,恶露不断,1.0
半身不遂,关节疼痛,1.0
半身不遂,壮热,2.0
半身不遂,短气,1.0
半身不遂,痫,7.0
半身不遂,项强,3.0
半身不遂,舌干,2.0
半身不遂,黄汗,1.0
半身不遂,恶心,6.0
半身不遂,恶寒,5.0
半身不遂,少气,1.0
半身不遂,阴痛,1.0
半身不遂,吐血,4.0
半身不遂,四肢麻木,6.0
半身不遂,谵语,1.0
半身不遂,麻疹,1.0
半身不遂,呕吐,9.0
半身不遂,烦躁,1.0
半身不遂,背冷,1.0
半身不遂,耳聋,6.0
半身不遂,无名肿毒,7.0
半身不遂,腰痛,12.0
半身不遂,闭经,1.0
半身不遂,疳积,1.0
半身不遂,杨梅疮,1.0
半身不遂,牙痛,3.0
半身不遂,舌强,11.0
半身不遂,疲乏,1.0
半身不遂,口流涎,1.0
半身不遂,遗尿,1.0
半身不遂,四肢拘急,4.0
半身不遂,不孕,2.0
半身不遂,口噤,6.0
半身不遂,皮肤瘙痒,3.0
半身不遂,崩漏,7.0
半身不遂,恶风,2.0
半身不遂,头痛,20.0
半身不遂,潮热,1.0
半身不遂,胞衣不下,1.0
半身不遂,白带,11.0
半身不遂,恶寒发热,2.0
半身不遂,口苦,2.0
半身不遂,腹痛,3.0
半身不遂,小便频数,2.0
半身不遂,咳嗽,11.0
半身不遂,慢惊,4.0
半身不遂,头晕,8.0
半身不遂,喷嚏,3.0
半身不遂,手颤,1.0
半身不遂,自汗,5.0
半身不遂,胸痛,1.0
半身不遂,言语错乱,1.0
舌上出血,便血,1.0
舌上出血,吐血,1.0
妊娠心烦,心烦,6.0
妊娠心烦,呕吐,1.0
妊娠心烦,烦躁,1.0
妊娠心烦,头昏,1.0
善惊,畏寒,2.0
善惊,腹满,1.0
善惊,心悸,1.0
善惊,远视,1.0
善惊,心烦,1.0
善惊,少气,2.0
善惊,吐血,1.0
善惊,烦躁,1.0
善惊,鼻干,1.0
善惊,背痛,1.0
善惊,多梦,1.0
善惊,腹痛,1.0
口中生疮,健忘,1.0
口中生疮,干呕,1.0
口中生疮,神昏,2.0
口中生疮,壮热,1.0
口中生疮,痫,3.0
口中生疮,谵语,2.0
口中生疮,小儿重舌,1.0
啮齿,气喘,1.0
啮齿,角弓反张,1.0
啮齿,神昏,1.0
啮齿,消瘦,2.0
啮齿,痫,3.0
啮齿,口噤,1.0
啮齿,潮热,1.0
啮齿,弄舌,1.0
啮齿,慢惊,1.0
妄想,头痛,1.0
憋气,健忘,1.0
憋气,心悸,3.0
憋气,咳嗽,1.0
憋气,胸闷,5.0
善食易饥,自汗,2.0
牙龈肿痛,舌肿,1.0
牙龈肿痛,大便秘结,5.0
牙龈肿痛,头胀,1.0
牙龈肿痛,恶寒,1.0
牙龈肿痛,吐血,2.0
牙龈肿痛,小儿鹅口,2.0
牙龈肿痛,烦躁,1.0
牙龈肿痛,无名肿毒,1.0
牙龈肿痛,牙痛,2.0
牙龈肿痛,口渴,1.0
牙龈肿痛,头痛,3.0
牙龈肿痛,咳嗽,1.0
尿血,胎漏,1.0
尿血,经行腹痛,1.0
尿血,便血,14.0
尿血,盗汗,1.0
尿血,鼻衄,1.0
尿血,大便下血,1.0
尿血,漏下,3.0
尿血,浮肿,4.0
尿血,胁痛,1.0
尿血,舌生芒刺,2.0
尿血,心悸,1.0
尿血,远视,1.0
尿血,心烦,3.0
尿血,消瘦,1.0
尿血,五心烦热,1.0
尿血,头汗,2.0
尿血,壮热,2.0
尿血,咳血,5.0
尿血,月经过多,1.0
尿血,阴痒,1.0
尿血,妊娠尿血,2.0
尿血,崩中,2.0
尿血,小儿口疮,1.0
尿血,小便不通,1.0
尿血,阴痛,1.0
尿血,吐血,12.0
尿血,少腹痛,1.0
尿血,谵语,2.0
尿血,烦躁,3.0
尿血,耳聋,1.0
尿血,腰脊痛,1.0
尿血,舌强,1.0
尿血,汗血,1.0
尿血,崩漏,9.0
尿血,头重,1.0
尿血,头痛,1.0
尿血,胞衣不下,1.0
尿血,口苦,1.0
尿血,腹痛,4.0
尿血,小便频数,2.0
尿血,咳嗽,4.0
尿血,难产,2.0
尿血,寒热往来,1.0
尿血,胎动不安,1.0
小儿青盲,呕吐,1.0
胸闷,气喘,13.0
胸闷,健忘,7.0
胸闷,骨痛,1.0
胸闷,干呕,3.0
胸闷,呃逆,3.0
胸闷,经行腹痛,1.0
胸闷,小便不利,1.0
胸闷,舌胖,1.0
胸闷,畏寒,3.0
胸闷,盗汗,2.0
胸闷,产后血崩,1.0
胸闷,神昏,1.0
胸闷,身痛,1.0
胸闷,舌苔黄,3.0
胸闷,嗳气,7.0
胸闷,鼻塞,6.0
胸闷,身重,3.0
胸闷,腹满,2.0
胸闷,肥胖,3.0
胸闷,舌苔白,2.0
胸闷,目昏,1.0
胸闷,吞酸,4.0
胸闷,发黄,1.0
胸闷,浮肿,8.0
胸闷,胁痛,6.0
胸闷,足颤,1.0
胸闷,转筋,2.0
胸闷,心悸,48.0
胸闷,咽干,4.0
胸闷,喉痒,2.0
胸闷,赤白带,4.0
胸闷,心烦,11.0
胸闷,消瘦,4.0
胸闷,壮热,7.0
胸闷,但热不寒,1.0
胸闷,短气,4.0
胸闷,咳血,1.0
胸闷,痫,3.0
胸闷,项强,1.0
胸闷,舌干,3.0
胸闷,恶心,7.0
胸闷,头胀,5.0
胸闷,恶寒,11.0
胸闷,少气,2.0
胸闷,嘈杂,5.0
胸闷,四肢麻木,1.0
胸闷,呕吐,11.0
胸闷,口淡,1.0
胸闷,烦躁,4.0
胸闷,舌苔黄腻,2.0
胸闷,无汗,3.0
胸闷,疳积,1.0
胸闷,背痛,1.0
胸闷,上吐下泻,1.0
胸闷,腹泻,2.0
胸闷,口渴,6.0
胸闷,舌强,1.0
胸闷,积滞,3.0
胸闷,多梦,3.0
胸闷,疲乏,1.0
胸闷,不孕,1.0
胸闷,哮鸣,1.0
胸闷,善怒,1.0
胸闷,头重,4.0
胸闷,恶风,1.0
胸闷,头痛,21.0
胸闷,食欲不振,6.0
胸闷,白带,6.0
胸闷,大便溏,3.0
胸闷,头昏,4.0
胸闷,恶寒发热,3.0
胸闷,口苦,2.0
胸闷,腹痛,18.0
胸闷,咳痰,3.0
胸闷,咳嗽,28.0
胸闷,慢惊,2.0
胸闷,咽肿,3.0
胸闷,头晕,20.0
胸闷,手足厥冷,2.0
胸闷,自汗,6.0
胸闷,憋气,5.0
胸闷,舌苔白腻,2.0
胸闷,胸痛,10.0
脐漏,脐疮,2.0
耳痒,目昏,2.0
耳痒,恶心,2.0
耳痒,四肢麻木,2.0
耳痒,耳聋,1.0
耳痒,腰痛,1.0
耳痒,皮肤瘙痒,1.0
耳痒,头痛,1.0
寒热往来,气喘,8.0
寒热往来,胎漏,1.0
寒热往来,健忘,2.0
寒热往来,角弓反张,3.0
寒热往来,干呕,4.0
寒热往来,小便不利,4.0
寒热往来,面色青,2.0
寒热往来,畏寒,1.0
寒热往来,盗汗,11.0
寒热往来,鼻衄,1.0
寒热往来,神昏,7.0
寒热往来,身痛,2.0
寒热往来,寒战,1.0
寒热往来,鼻塞,5.0
寒热往来,唇肿,1.0
寒热往来,腹满,3.0
寒热往来,丹毒,1.0
寒热往来,大便秘结,3.0
寒热往来,舌苔白,1.0
寒热往来,目昏,7.0
寒热往来,产后腹痛,1.0
寒热往来,吞酸,1.0
寒热往来,发狂,3.0
寒热往来,浮肿,4.0
寒热往来,胁痛,6.0
寒热往来,心悸,1.0
寒热往来,咽干,10.0
寒热往来,瘰疬,1.0
寒热往来,赤白带,4.0
寒热往来,心烦,14.0
寒热往来,消瘦,4.0
寒热往来,肠鸣,2.0
寒热往来,脱肛,1.0
寒热往来,五心烦热,4.0
寒热往来,壮热,9.0
寒热往来,但热不寒,4.0
寒热往来,短气,2.0
寒热往来,痫,4.0
寒热往来,项强,1.0
寒热往来,舌干,5.0
寒热往来,口酸,2.0
寒热往来,恶露不下,1.0
寒热往来,恶心,7.0
寒热往来,恶寒,3.0
寒热往来,少气,1.0
