Source,Target,Weight
首乌藤,砂仁,2.0
首乌藤,朱砂,3.0
首乌藤,羌活,1.0
首乌藤,生地黄,1.0
首乌藤,仙茅,1.0
首乌藤,淫羊藿,2.0
首乌藤,磁石,3.0
首乌藤,柴胡,1.0
首乌藤,泽泻,4.0
首乌藤,车前,4.0
首乌藤,浮小麦,2.0
首乌藤,麦冬,6.0
首乌藤,五味子,7.0
首乌藤,牡丹,1.0
余甘子,红花,2.0
余甘子,毛诃子,4.0
余甘子,广枣,2.0
余甘子,糙苏,2.0
余甘子,豆蔻,2.0
余甘子,肉豆蔻,2.0
余甘子,紫檀,2.0
余甘子,土木香,4.0
余甘子,沉香,2.0
余甘子,檀香,2.0
余甘子,木香,4.0
余甘子,诃子,4.0
海藻,青木香,3.0
海藻,荆芥,1.0
海藻,椒目,1.0
海藻,芒硝,1.0
海藻,石决明,2.0
海藻,海螵蛸,5.0
海藻,菊花,1.0
海藻,前胡,2.0
海藻,红花,6.0
海藻,冬葵,2.0
海藻,桃,5.0
海藻,桑,5.0
海藻,川芎,7.0
海藻,白术,3.0
海藻,姜黄,1.0
海藻,天葵,3.0
海藻,罗布麻叶,1.0
海藻,蒺藜,3.0
海藻,桑寄生,2.0
海藻,牡蛎,10.0
海藻,知母,3.0
海藻,雄黄,2.0
海藻,玄参,8.0
海藻,昆布,39.0
海藻,竹沥,2.0
海藻,麦芽,1.0
海藻,防风,11.0
海藻,莪术,3.0
海藻,肉桂,4.0
海藻,玫瑰花,1.0
海藻,枸杞子,1.0
海藻,蝉蜕,2.0
海藻,益智,3.0
海藻,白附子,1.0
海藻,郁金,2.0
海藻,水蛭,1.0
海藻,天葵子,1.0
海藻,蛇蜕,1.0
海藻,甘草,11.0
海藻,白芥子,1.0
海藻,蓖麻子,1.0
海藻,神曲,1.0
海藻,川楝子,2.0
海藻,皂角刺,4.0
海藻,陈皮,6.0
海藻,白头翁,3.0
海藻,黄连,11.0
海藻,乳香,4.0
海藻,青皮,8.0
海藻,炉甘石,1.0
海藻,黄柏,9.0
海藻,细辛,4.0
海藻,干姜,3.0
海藻,茵陈,1.0
海藻,泽漆,2.0
海藻,赤芍,13.0
海藻,珍珠,1.0
海藻,牛胆,1.0
海藻,黄药子,1.0
海藻,五灵脂,2.0
海藻,密蒙花,1.0
海藻,益智仁,2.0
海藻,山茱萸,4.0
海藻,沙参,1.0
海藻,枳实,10.0
海藻,当归,25.0
海藻,大黄,13.0
海藻,芍药,8.0
海藻,牛膝,3.0
海藻,天麻,2.0
海藻,血竭,1.0
海藻,桔梗,11.0
海藻,萝卜,2.0
海藻,谷精草,1.0
海藻,浮海石,1.0
海藻,没药,5.0
海藻,射干,5.0
海藻,全蝎,8.0
海藻,八月札,1.0
海藻,山楂,3.0
海藻,玄明粉,1.0
海藻,地肤子,2.0
海藻,鳖甲,1.0
海藻,龙齿,1.0
海藻,木贼,1.0
海藻,鹿角,1.0
海藻,瓜蒌,1.0
海藻,滑石,1.0
海藻,栀子,3.0
海藻,夏枯草,16.0
海藻,槟榔,2.0
海藻,急性子,1.0
海藻,威灵仙,1.0
海藻,连翘,21.0
海藻,丁香,1.0
海藻,硫黄,1.0
海藻,凌霄花,2.0
海藻,白芍,2.0
海藻,天花粉,2.0
海藻,白芥,1.0
海藻,白芷,14.0
海藻,牛蒡子,4.0
海藻,天仙子,1.0
海藻,斑蝥,1.0
海藻,三棱,3.0
海藻,牡丹皮,1.0
海藻,川乌,3.0
海藻,蚕砂,1.0
海藻,牵牛子,2.0
海藻,草乌,2.0
海藻,琥珀,3.0
海藻,人参,1.0
海藻,僵蚕,4.0
海藻,升麻,9.0
海藻,龙胆,2.0
海藻,乌头,1.0
海藻,赤小豆,1.0
海藻,黄芪,5.0
海藻,黄芩,21.0
海藻,穿山甲,7.0
海藻,轻粉,2.0
海藻,丹参,6.0
海藻,朱砂七,1.0
海藻,蓖麻,1.0
海藻,何首乌,7.0
海藻,浙贝母,4.0
海藻,巴豆,2.0
海藻,阿魏,1.0
海藻,白及,4.0
海藻,猪苓,4.0
海藻,茴香,4.0
海藻,土贝母,1.0
海藻,降香,1.0
海藻,牡荆,1.0
海藻,山药,2.0
海藻,皂荚,2.0
海藻,白石英,1.0
海藻,秦艽,4.0
海藻,芥子,1.0
海藻,胡芦巴,1.0
海藻,冬葵子,2.0
海藻,芦荟,1.0
海藻,芫花,5.0
海藻,漏芦,1.0
海藻,茯苓,9.0
海藻,川贝母,1.0
海藻,附子,3.0
海藻,党参,2.0
海藻,牛蒡,4.0
海藻,蛇莓,1.0
海藻,大戟,4.0
海藻,藜,3.0
海藻,防己,3.0
海藻,木通,3.0
海藻,虎骨,2.0
海藻,苍术,2.0
海藻,甘遂,7.0
海藻,苏木,2.0
海藻,蜗牛,1.0
海藻,鸽,1.0
海藻,沉香,8.0
海藻,白蔹,5.0
海藻,薄荷,4.0
海藻,黄精,1.0
海藻,通草,4.0
海藻,牵牛,4.0
海藻,麝香,5.0
海藻,冰片,2.0
海藻,蛤壳,2.0
海藻,青葙子,3.0
海藻,乌药,2.0
海藻,郁李,1.0
海藻,瞿麦,6.0
海藻,决明子,2.0
海藻,桃仁,4.0
海藻,干漆,1.0
海藻,大腹皮,1.0
海藻,荸荠,1.0
海藻,朱砂,2.0
海藻,硼砂,1.0
海藻,半夏,12.0
海藻,吴茱萸,4.0
海藻,羌活,8.0
海藻,葛根,2.0
海藻,生地黄,1.0
海藻,虻虫,1.0
海藻,覆盆子,2.0
海藻,五倍子,1.0
海藻,橘红,2.0
海藻,淫羊藿,2.0
海藻,荷叶,2.0
海藻,青葙,3.0
海藻,犀角,2.0
海藻,磁石,1.0
海藻,柴胡,4.0
海藻,麻黄,4.0
海藻,木香,16.0
海藻,麦门冬,1.0
海藻,泽泻,2.0
海藻,郁李仁,1.0
海藻,关木通,1.0
海藻,枳壳,3.0
海藻,独活,1.0
海藻,牛黄,1.0
海藻,薏苡仁,1.0
海藻,茺蔚子,1.0
海藻,麦冬,2.0
海藻,香附,4.0
海藻,五味子,3.0
海藻,牡丹,4.0
竹茹,青木香,1.0
竹茹,荆芥,8.0
竹茹,石决明,1.0
竹茹,鹿角霜,1.0
竹茹,赭石,5.0
竹茹,菊花,4.0
竹茹,葱白,2.0
竹茹,前胡,27.0
竹茹,蒲黄,10.0
竹茹,太子参,3.0
竹茹,桑,27.0
竹茹,川芎,16.0
竹茹,藜芦,1.0
竹茹,地榆,7.0
竹茹,白术,33.0
竹茹,小茴香,1.0
竹茹,蒺藜,1.0
竹茹,桑寄生,2.0
竹茹,牡蛎,2.0
竹茹,知母,22.0
竹茹,鸡内金,1.0
竹茹,雄黄,1.0
竹茹,生姜,52.0
竹茹,紫苏叶,3.0
竹茹,合欢皮,1.0
竹茹,梨,1.0
竹茹,玄参,20.0
竹茹,竹沥,3.0
竹茹,麦芽,4.0
竹茹,防风,5.0
竹茹,莪术,1.0
竹茹,枇杷,11.0
竹茹,白茅根,2.0
竹茹,洋金花,1.0
竹茹,枸杞子,1.0
竹茹,三七,1.0
竹茹,郁金,6.0
竹茹,艾叶,9.0
竹茹,守宫,1.0
竹茹,紫苏子,4.0
竹茹,淡竹,36.0
竹茹,甘草,163.0
竹茹,神曲,11.0
竹茹,鸡子,6.0
竹茹,川楝子,1.0
竹茹,杏仁,21.0
竹茹,桑枝,2.0
竹茹,丝瓜络,1.0
竹茹,陈皮,51.0
竹茹,旋覆花,2.0
竹茹,黄连,35.0
竹茹,青皮,2.0
竹茹,黄柏,6.0
竹茹,细辛,2.0
竹茹,干姜,10.0
竹茹,豆蔻,3.0
竹茹,赤芍,4.0
竹茹,珍珠母,1.0
竹茹,珍珠,1.0
竹茹,母丁香,1.0
竹茹,青黛,2.0
竹茹,饴糖,1.0
竹茹,赤石脂,1.0
竹茹,女贞,1.0
竹茹,山茱萸,1.0
竹茹,芦根,30.0
竹茹,沙参,4.0
竹茹,枳实,28.0
竹茹,当归,38.0
竹茹,丝瓜,1.0
竹茹,大黄,10.0
竹茹,葶苈子,1.0
竹茹,阿胶,19.0
竹茹,焦槟榔,2.0
竹茹,芍药,19.0
竹茹,巴戟天,2.0
竹茹,木瓜,2.0
竹茹,天麻,3.0
竹茹,小蓟,11.0
竹茹,熟地黄,1.0
竹茹,天门冬,2.0
竹茹,桔梗,40.0
竹茹,射干,5.0
竹茹,北沙参,1.0
竹茹,山楂,2.0
竹茹,玄明粉,1.0
竹茹,鳖甲,3.0
竹茹,龙齿,2.0
竹茹,杜仲,1.0
竹茹,石菖蒲,8.0
竹茹,鹿角,3.0
竹茹,大青叶,1.0
竹茹,板蓝根,1.0
竹茹,忍冬藤,3.0
竹茹,法半夏,2.0
竹茹,瓜蒌,6.0
竹茹,苦杏仁,6.0
竹茹,滑石,2.0
竹茹,大枣,12.0
竹茹,扁豆衣,1.0
竹茹,栀子,24.0
竹茹,藿香,18.0
竹茹,远志,11.0
竹茹,代赭石,3.0
竹茹,刘寄奴,1.0
竹茹,槟榔,7.0
竹茹,威灵仙,1.0
竹茹,连翘,3.0
竹茹,水牛角,1.0
竹茹,乌梅,4.0
竹茹,丁香,7.0
竹茹,白芍,27.0
竹茹,天花粉,7.0
竹茹,女贞子,1.0
竹茹,淡豆豉,2.0
竹茹,白芷,4.0
竹茹,牛蒡子,4.0
竹茹,款冬花,1.0
竹茹,紫菀,7.0
竹茹,牡丹皮,2.0
竹茹,石斛,5.0
竹茹,柏子仁,5.0
竹茹,蚕砂,1.0
竹茹,泽兰,3.0
竹茹,芜荑,1.0
竹茹,人参,82.0
竹茹,僵蚕,5.0
竹茹,浮萍,2.0
竹茹,升麻,11.0
竹茹,龙胆,2.0
竹茹,乌头,1.0
竹茹,赤小豆,5.0
竹茹,补骨脂,1.0
竹茹,柿蒂,10.0
竹茹,续断,10.0
竹茹,黄芩,65.0
竹茹,小麦,9.0
竹茹,莱菔子,1.0
竹茹,丹参,2.0
竹茹,益母草,1.0
竹茹,天竺黄,1.0
竹茹,扁豆花,1.0
竹茹,枇杷叶,11.0
竹茹,浙贝母,1.0
竹茹,酸枣仁,3.0
竹茹,巴豆,1.0
竹茹,银柴胡,1.0
竹茹,白及,1.0
竹茹,猪苓,1.0
竹茹,茴香,1.0
竹茹,胆南星,4.0
竹茹,山药,3.0
竹茹,皂荚,1.0
竹茹,白豆蔻,2.0
竹茹,百合,4.0
竹茹,羚羊角,11.0
竹茹,秦艽,2.0
竹茹,草果,1.0
竹茹,胖大海,1.0
竹茹,甘松,1.0
竹茹,地骨皮,6.0
竹茹,谷芽,5.0
竹茹,漏芦,1.0
竹茹,肉苁蓉,1.0
竹茹,茯苓,91.0
竹茹,川贝母,5.0
竹茹,附子,1.0
竹茹,党参,8.0
竹茹,天冬,7.0
竹茹,牛蒡,6.0
竹茹,马勃,2.0
竹茹,桑叶,8.0
竹茹,藜,2.0
竹茹,防己,1.0
竹茹,木通,11.0
竹茹,木耳,1.0
竹茹,苍术,6.0
竹茹,棕榈炭,1.0
竹茹,紫石英,1.0
竹茹,龙骨,3.0
竹茹,沉香,2.0
竹茹,禹余粮,1.0
竹茹,炙甘草,3.0
竹茹,鹿角胶,2.0
竹茹,钩藤,3.0
竹茹,佛手,1.0
竹茹,地龙,1.0
竹茹,薄荷,9.0
竹茹,桑白皮,6.0
竹茹,牵牛,1.0
竹茹,麝香,1.0
竹茹,冰片,1.0
竹茹,白薇,1.0
竹茹,乌药,2.0
竹茹,蒲公英,1.0
竹茹,厚朴,23.0
竹茹,大腹皮,1.0
竹茹,砂仁,14.0
竹茹,朱砂,2.0
竹茹,半夏,88.0
竹茹,檀香,2.0
竹茹,吴茱萸,6.0
竹茹,羌活,2.0
竹茹,香薷,2.0
竹茹,葛根,19.0
竹茹,佩兰,2.0
竹茹,生地黄,19.0
竹茹,橘红,24.0
竹茹,广藿香,2.0
竹茹,杏,21.0
竹茹,荷叶,5.0
竹茹,犀角,9.0
竹茹,藕节,2.0
竹茹,柴胡,32.0
竹茹,使君子,1.0
竹茹,麻黄,6.0
竹茹,木香,8.0
竹茹,麦门冬,64.0
竹茹,茶叶,1.0
竹茹,泽泻,7.0
竹茹,桂枝,1.0
竹茹,枳壳,20.0
竹茹,车前,1.0
竹茹,青蒿,6.0
竹茹,浮小麦,4.0
竹茹,牛黄,1.0
竹茹,麦冬,36.0
竹茹,香附,12.0
竹茹,望月砂,1.0
竹茹,五味子,7.0
竹茹,瓜蒌子,4.0
竹茹,石膏,22.0
竹茹,大豆,2.0
竹茹,紫苏梗,2.0
竹茹,牡丹,2.0
蓼蓝,白术,1.0
蓼蓝,甘草,1.0
蓼蓝,人参,1.0
蓼蓝,黄芩,1.0
蓼蓝,茯苓,1.0
麻黄,青木香,9.0
麻黄,荆芥,175.0
麻黄,椒目,1.0
麻黄,竹叶,13.0
麻黄,淡竹叶,4.0
麻黄,芒硝,1.0
麻黄,自然铜,8.0
麻黄,滑石粉,1.0
麻黄,石榴,1.0
麻黄,海螵蛸,2.0
麻黄,赭石,2.0
麻黄,菊花,49.0
麻黄,葱白,19.0
麻黄,前胡,153.0
麻黄,红花,39.0
麻黄,蒲黄,4.0
麻黄,冬葵,1.0
麻黄,桃,32.0
麻黄,太子参,3.0
麻黄,胡颓子,1.0
麻黄,蜂蜜,1.0
麻黄,桑,194.0
麻黄,苏合香,4.0
麻黄,川芎,250.0
麻黄,地榆,5.0
麻黄,白术,292.0
麻黄,小茴香,7.0
麻黄,姜黄,4.0
麻黄,骨碎补,6.0
麻黄,罗布麻叶,1.0
麻黄,高良姜,7.0
麻黄,蒺藜,19.0
麻黄,熊胆,1.0
麻黄,桑寄生,5.0
麻黄,核桃仁,1.0
麻黄,牡蛎,58.0
麻黄,知母,96.0
麻黄,蜈蚣,24.0
麻黄,鸡内金,1.0
麻黄,雄黄,64.0
麻黄,茵陈蒿,4.0
麻黄,五加皮,47.0
麻黄,生姜,147.0
麻黄,紫苏叶,35.0
麻黄,玉竹,2.0
麻黄,延胡索,6.0
麻黄,梨,2.0
麻黄,玄参,30.0
麻黄,昆布,2.0
麻黄,白果,13.0
麻黄,瓜蒌皮,6.0
麻黄,五指毛桃,1.0
麻黄,竹沥,20.0
麻黄,麦芽,5.0
麻黄,防风,535.0
麻黄,马齿苋,1.0
麻黄,莪术,18.0
麻黄,肉桂,78.0
麻黄,枇杷,17.0
麻黄,白茅根,1.0
麻黄,洋金花,1.0
麻黄,玫瑰花,1.0
麻黄,寒水石,13.0
麻黄,楮实子,1.0
麻黄,枸杞子,5.0
麻黄,蝉蜕,32.0
麻黄,益智,9.0
麻黄,白附子,96.0
麻黄,菟丝子,7.0
麻黄,三七,2.0
麻黄,狗脊,12.0
麻黄,白鲜皮,36.0
麻黄,郁金,4.0
麻黄,艾叶,2.0
麻黄,紫苏子,27.0
麻黄,白矾,4.0
麻黄,千金子霜,2.0
麻黄,水蛭,2.0
麻黄,淡竹,5.0
麻黄,蟾酥,16.0
麻黄,半枝莲,1.0
麻黄,蛇蜕,22.0
麻黄,甘草,1155.0
麻黄,白芥子,8.0
麻黄,蓖麻子,4.0
麻黄,神曲,7.0
麻黄,鸡子,3.0
麻黄,川楝子,2.0
麻黄,重楼,1.0
麻黄,杏仁,540.0
麻黄,桑枝,1.0
麻黄,耳草,2.0
麻黄,皂角刺,4.0
麻黄,零陵香,6.0
麻黄,陈皮,177.0
麻黄,平贝母,1.0
麻黄,旋覆花,38.0
麻黄,制川乌,2.0
麻黄,秦皮,3.0
麻黄,山豆根,4.0
麻黄,黄连,83.0
麻黄,乳香,51.0
麻黄,青皮,18.0
麻黄,炉甘石,2.0
麻黄,山柰,4.0
麻黄,黄柏,36.0
麻黄,细辛,317.0
麻黄,藁本,65.0
麻黄,制草乌,2.0
麻黄,干姜,185.0
麻黄,茵陈,16.0
麻黄,豆蔻,28.0
麻黄,泽漆,2.0
麻黄,荜澄茄,1.0
麻黄,土茯苓,1.0
麻黄,赤芍,177.0
麻黄,珍珠,8.0
麻黄,牛胆,10.0
麻黄,天南星,75.0
麻黄,商陆,3.0
麻黄,穿山龙,2.0
麻黄,甜瓜子,2.0
麻黄,松香,3.0
麻黄,母丁香,5.0
麻黄,青黛,16.0
麻黄,饴糖,2.0
麻黄,赤石脂,13.0
麻黄,五灵脂,12.0
麻黄,铅丹,1.0
麻黄,肉豆蔻,5.0
麻黄,槐角,7.0
麻黄,益智仁,7.0
麻黄,红大戟,5.0
麻黄,百部,38.0
麻黄,山茱萸,24.0
麻黄,百草霜,2.0
麻黄,芦根,2.0
麻黄,沙参,25.0
麻黄,枳实,34.0
麻黄,人工牛黄,2.0
麻黄,当归,399.0
麻黄,闹羊花,2.0
麻黄,大黄,208.0
麻黄,肿节风,1.0
麻黄,葶苈子,13.0
麻黄,阿胶,36.0
麻黄,芍药,339.0
麻黄,丁公藤,1.0
麻黄,车前草,1.0
麻黄,南沙参,3.0
麻黄,金荞麦,1.0
麻黄,牛膝,88.0
麻黄,车前子,5.0
麻黄,木瓜,24.0
麻黄,天麻,175.0
麻黄,血竭,13.0
麻黄,熟地黄,16.0
麻黄,松节,5.0
麻黄,天门冬,24.0
麻黄,桔梗,280.0
麻黄,萝卜,4.0
麻黄,虎杖,7.0
麻黄,穿心莲,2.0
麻黄,樟脑,3.0
麻黄,谷精草,1.0
麻黄,浮海石,2.0
麻黄,没药,46.0
麻黄,射干,40.0
麻黄,北沙参,4.0
麻黄,槐花,1.0
麻黄,全蝎,77.0
麻黄,枫香脂,3.0
麻黄,山楂,10.0
麻黄,地肤子,1.0
麻黄,鳖甲,27.0
麻黄,龙齿,18.0
麻黄,木贼,5.0
麻黄,杜仲,38.0
麻黄,石菖蒲,16.0
麻黄,鹿角,8.0
麻黄,海风藤,9.0
麻黄,大青叶,5.0
麻黄,西瓜,2.0
麻黄,板蓝根,6.0
麻黄,卷柏,2.0
麻黄,忍冬藤,1.0
麻黄,法半夏,17.0
麻黄,荜茇,2.0
麻黄,瓜蒌,26.0
麻黄,苦杏仁,52.0
麻黄,甜瓜,2.0
麻黄,滑石,35.0
麻黄,大枣,44.0
麻黄,满山红,1.0
麻黄,栀子,71.0
麻黄,石榴皮,1.0
麻黄,千金子,4.0
麻黄,藿香,40.0
麻黄,远志,33.0
麻黄,蜂房,8.0
麻黄,代赭石,1.0
麻黄,紫草,5.0
麻黄,刘寄奴,2.0
麻黄,刺五加,1.0
麻黄,白前,27.0
麻黄,葫芦,1.0
麻黄,槟榔,52.0
麻黄,急性子,1.0
麻黄,威灵仙,32.0
麻黄,连翘,64.0
麻黄,伸筋草,3.0
麻黄,乌梅,18.0
麻黄,丁香,31.0
麻黄,硫黄,5.0
麻黄,凌霄花,2.0
麻黄,茜草,5.0
麻黄,白芍,87.0
麻黄,天花粉,21.0
麻黄,白芥,8.0
麻黄,淡豆豉,8.0
麻黄,白芷,217.0
麻黄,牛蒡子,18.0
麻黄,款冬花,73.0
麻黄,青风藤,2.0
麻黄,八角茴香,2.0
麻黄,斑蝥,4.0
麻黄,紫菀,113.0
麻黄,三棱,19.0
麻黄,牡丹皮,21.0
麻黄,川乌,115.0
麻黄,石斛,22.0
麻黄,菝葜,2.0
麻黄,香橼,2.0
麻黄,柏子仁,6.0
麻黄,马兜铃,17.0
麻黄,泽兰,4.0
麻黄,芜荑,3.0
麻黄,牵牛子,6.0
麻黄,草乌,74.0
麻黄,琥珀,9.0
麻黄,金银花,7.0
麻黄,胡椒,1.0
麻黄,人参,388.0
麻黄,野菊花,1.0
麻黄,僵蚕,120.0
麻黄,天仙藤,6.0
麻黄,浮萍,10.0
麻黄,蛤蚧,6.0
麻黄,升麻,182.0
麻黄,龙胆,12.0
麻黄,乌头,82.0
麻黄,赤小豆,5.0
麻黄,桑螵蛸,12.0
麻黄,补骨脂,6.0
麻黄,续断,16.0
麻黄,黄芪,7.0
麻黄,黄芩,384.0
麻黄,穿山甲,11.0
麻黄,小麦,18.0
麻黄,轻粉,5.0
麻黄,乌梢蛇,1.0
麻黄,鹿茸,1.0
麻黄,花椒,4.0
麻黄,莱菔子,8.0
麻黄,丹参,30.0
麻黄,白扁豆,1.0
麻黄,益母草,5.0
麻黄,天竺黄,16.0
麻黄,蓖麻,5.0
麻黄,枇杷叶,17.0
麻黄,何首乌,30.0
麻黄,浙贝母,13.0
麻黄,仙鹤草,1.0
麻黄,酸枣仁,23.0
麻黄,巴豆,9.0
麻黄,阿魏,2.0
麻黄,白及,12.0
麻黄,猪苓,15.0
麻黄,辛夷,2.0
麻黄,苍耳子,5.0
麻黄,茴香,18.0
麻黄,降香,4.0
麻黄,胆南星,13.0
麻黄,蛇床子,5.0
麻黄,牡荆,1.0
麻黄,寻骨风,1.0
麻黄,芡实,2.0
麻黄,金沸草,4.0
麻黄,山药,9.0
麻黄,皂荚,9.0
麻黄,猪胆汁,1.0
麻黄,灯心草,1.0
麻黄,绿豆,3.0
麻黄,香加皮,2.0
麻黄,安息香,3.0
麻黄,常山,7.0
麻黄,四季青,1.0
麻黄,白豆蔻,5.0
麻黄,椿皮,1.0
麻黄,百合,33.0
麻黄,薤白,2.0
麻黄,羚羊角,105.0
麻黄,白石英,1.0
麻黄,九里香,1.0
麻黄,秦艽,97.0
麻黄,芥子,11.0
麻黄,胡芦巴,1.0
麻黄,豹骨,2.0
麻黄,沙苑子,1.0
麻黄,草果,6.0
麻黄,冬葵子,1.0
麻黄,胖大海,1.0
麻黄,甘松,19.0
麻黄,地骨皮,43.0
麻黄,芫花,15.0
麻黄,谷芽,2.0
麻黄,漏芦,8.0
麻黄,肉苁蓉,3.0
麻黄,苦参,29.0
麻黄,罂粟,20.0
麻黄,茯苓,330.0
麻黄,川贝母,27.0
麻黄,附子,305.0
麻黄,党参,5.0
麻黄,化橘红,8.0
麻黄,天冬,7.0
麻黄,牛蒡,23.0
麻黄,煅石膏,4.0
麻黄,海桐皮,11.0
麻黄,马勃,1.0
麻黄,桑叶,10.0
麻黄,大戟,16.0
麻黄,藜,19.0
麻黄,鸡血藤,2.0
麻黄,防己,107.0
麻黄,刺猬皮,1.0
麻黄,木通,47.0
麻黄,虎骨,18.0
麻黄,苍术,156.0
麻黄,甘遂,12.0
麻黄,苏木,10.0
麻黄,棕榈炭,1.0
麻黄,紫石英,5.0
麻黄,雷丸,11.0
麻黄,龙骨,14.0
麻黄,沉香,26.0
麻黄,炙甘草,24.0
麻黄,鹿角胶,6.0
麻黄,钩藤,28.0
麻黄,猪牙皂,11.0
麻黄,白蔹,8.0
麻黄,鱼腥草,4.0
麻黄,石韦,2.0
麻黄,地龙,16.0
麻黄,薄荷,107.0
麻黄,桑白皮,72.0
麻黄,马钱子,12.0
麻黄,通草,4.0
麻黄,五加,48.0
麻黄,牵牛,9.0
麻黄,麝香,140.0
麻黄,冰片,25.0
麻黄,蛤壳,3.0
麻黄,桂皮,2.0
麻黄,白薇,10.0
麻黄,乌药,30.0
麻黄,郁李,9.0
麻黄,血余炭,1.0
麻黄,地枫皮,6.0
麻黄,瞿麦,1.0
麻黄,蒲公英,2.0
麻黄,厚朴,88.0
麻黄,桃仁,27.0
麻黄,槲寄生,1.0
麻黄,山慈菇,1.0
麻黄,侧柏叶,1.0
麻黄,玳瑁,1.0
麻黄,大腹皮,13.0
麻黄,炮姜,4.0
麻黄,土鳖虫,2.0
麻黄,砂仁,14.0
麻黄,朱砂,95.0
麻黄,老鹳草,1.0
麻黄,硼砂,9.0
麻黄,半夏,271.0
麻黄,檀香,7.0
麻黄,苍耳,8.0
麻黄,吴茱萸,36.0
麻黄,荞麦,1.0
麻黄,罂粟壳,20.0
麻黄,人中白,4.0
麻黄,蔓荆子,39.0
麻黄,羌活,334.0
麻黄,青礞石,2.0
麻黄,香薷,4.0
麻黄,葛根,171.0
麻黄,佩兰,1.0
麻黄,生地黄,31.0
麻黄,草豆蔻,14.0
麻黄,虻虫,1.0
麻黄,人中黄,3.0
麻黄,覆盆子,2.0
麻黄,北豆根,1.0
麻黄,五倍子,13.0
麻黄,橘红,33.0
麻黄,广藿香,2.0
麻黄,淫羊藿,4.0
麻黄,杏,542.0
麻黄,荷叶,19.0
麻黄,犀角,75.0
麻黄,磁石,1.0
麻黄,藕节,2.0
麻黄,柴胡,192.0
麻黄,使君子,3.0
麻黄,海藻,4.0
麻黄,竹茹,6.0
麻黄,木香,101.0
麻黄,蕲蛇,3.0
麻黄,麦门冬,78.0
麻黄,茶叶,3.0
麻黄,泽泻,24.0
麻黄,桂枝,141.0
麻黄,麻黄根,75.0
麻黄,郁李仁,9.0
麻黄,枳壳,178.0
麻黄,千年健,6.0
麻黄,车前,9.0
麻黄,两头尖,8.0
麻黄,矮地茶,1.0
麻黄,鬼箭羽,4.0
麻黄,青蒿,8.0
麻黄,透骨草,1.0
麻黄,独活,266.0
麻黄,浮小麦,8.0
麻黄,石楠,1.0
麻黄,牛黄,80.0
麻黄,西洋参,3.0
麻黄,薏苡仁,17.0
麻黄,胡黄连,4.0
麻黄,麦冬,20.0
麻黄,马钱,13.0
麻黄,香附,46.0
麻黄,贯众,1.0
麻黄,五味子,138.0
麻黄,瓜蒌子,2.0
麻黄,胆矾,2.0
麻黄,石膏,373.0
麻黄,大豆,4.0
麻黄,木鳖子,10.0
麻黄,紫苏梗,1.0
麻黄,牡丹,24.0
麻黄,诃子,14.0
木香,青木香,114.0
木香,徐长卿,1.0
木香,荆芥,59.0
木香,椒目,7.0
木香,竹叶,8.0
木香,淡竹叶,2.0
木香,芒硝,4.0
木香,石决明,2.0
木香,自然铜,8.0
木香,滑石粉,1.0
木香,鹿角霜,4.0
木香,石榴,9.0
木香,海螵蛸,6.0
木香,赭石,19.0
木香,菊花,20.0
木香,葱白,6.0
木香,前胡,84.0
木香,红花,79.0
木香,蒲黄,20.0
木香,冬葵,3.0
木香,桃,134.0
木香,太子参,3.0
木香,蜂蜜,2.0
木香,桑,126.0
木香,苏合香,13.0
木香,川芎,329.0
木香,藜芦,1.0
木香,地榆,40.0
木香,白术,673.0
木香,马蔺,4.0
木香,大蒜,1.0
木香,小茴香,53.0
木香,姜黄,63.0
木香,骨碎补,9.0
木香,罗布麻叶,1.0
木香,高良姜,49.0
木香,蒺藜,28.0
木香,熊胆,17.0
木香,黄皮,1.0
木香,桑寄生,26.0
木香,核桃仁,2.0
木香,牡蛎,25.0
木香,番泻叶,1.0
木香,知母,49.0
木香,蜈蚣,7.0
木香,鸡内金,16.0
木香,雄黄,100.0
木香,大蓟,1.0
木香,茵陈蒿,5.0
木香,五加皮,29.0
木香,生姜,229.0
木香,紫苏叶,34.0
木香,合欢皮,1.0
木香,玉竹,5.0
木香,延胡索,78.0
木香,梨,6.0
木香,火麻仁,3.0
木香,毛诃子,4.0
木香,玄参,49.0
木香,昆布,12.0
木香,白果,3.0
木香,瓜蒌皮,1.0
木香,冬瓜,6.0
木香,竹沥,4.0
木香,麦芽,137.0
木香,防风,203.0
木香,莪术,223.0
木香,肉桂,183.0
木香,枇杷,12.0
木香,桑椹子,1.0
木香,玫瑰花,4.0
木香,橘核,4.0
木香,寒水石,24.0
木香,楮实子,2.0
木香,枸杞子,23.0
木香,蝉蜕,14.0
木香,败酱,2.0
木香,益智,60.0
木香,白附子,60.0
木香,菟丝子,41.0
木香,制何首乌,6.0
木香,广枣,6.0
木香,韭子,8.0
木香,三七,7.0
木香,糙苏,2.0
木香,狗脊,13.0
木香,白鲜皮,10.0
木香,郁金,49.0
木香,艾叶,34.0
木香,紫苏子,20.0
木香,白矾,34.0
木香,海金沙,6.0
木香,千金子霜,4.0
木香,水蛭,4.0
木香,淡竹,3.0
木香,蟾酥,18.0
木香,蛇蜕,1.0
木香,甘草,1064.0
木香,锁阳,3.0
木香,白芥子,9.0
木香,神曲,247.0
木香,鸡子,1.0
木香,芙蓉叶,1.0
木香,川楝子,44.0
